n,repeat,round,total_ms,avg_ms,first_result
695,30,2,5.08875,0.169625,34250
695,30,3,6.48528,0.216176,34250
696,30,1,6.5615,0.218717,34346
696,30,2,6.0425,0.201417,34346
696,30,3,5.68653,0.189551,34346
697,30,1,5.11624,0.170541,34465
697,30,2,4.75859,0.15862,34465
697,30,3,5.12376,0.170792,34465
698,30,1,5.34142,0.178047,34473
698,30,2,5.31999,0.177333,34473
698,30,3,5.93324,0.197775,34473
699,30,1,4.80944,0.160315,34491
699,30,2,4.8537,0.16179,34491
699,30,3,5.93552,0.197851,34491
700,30,1,4.69543,0.156514,34521
700,30,2,4.84199,0.1614,34521
700,30,3,6.5251,0.217503,34521
701,30,1,4.78415,0.159472,34525
701,30,2,5.48543,0.182848,34525
701,30,3,6.91062,0.230354,34525
702,30,1,6.48131,0.216044,34535
702,30,2,6.11555,0.203852,34535
702,30,3,5.79229,0.193076,34535
703,30,1,6.27898,0.209299,34553
703,30,2,5.98928,0.199643,34553
703,30,3,6.12498,0.204166,34553
704,30,1,5.45564,0.181855,34581
704,30,2,5.44319,0.18144,34581
704,30,3,5.70039,0.190013,34581
705,30,1,5.47475,0.182492,34621
705,30,2,5.69578,0.189859,34621
705,30,3,5.51372,0.183791,34621
706,30,1,5.62977,0.187659,34675
706,30,2,5.98275,0.199425,34675
706,30,3,5.5212,0.18404,34675
707,30,1,6.19356,0.206452,34745
707,30,2,5.52249,0.184083,34745
707,30,3,5.62793,0.187598,34745
708,30,1,6.05925,0.201975,34833
708,30,2,5.48367,0.182789,34833
708,30,3,5.45957,0.181986,34833
709,30,1,6.39073,0.213024,34941
709,30,2,5.56332,0.185444,34941
709,30,3,6.18027,0.206009,34941
710,30,1,5.68221,0.189407,35071
710,30,2,6.31435,0.210478,35071
710,30,3,5.7666,0.19222,35071
711,30,1,5.85626,0.195209,35085
711,30,2,5.95881,0.198627,35085
711,30,3,5.73604,0.191201,35085
712,30,1,6.12889,0.204296,35115
712,30,2,5.48267,0.182756,35115
712,30,3,5.56238,0.185413,35115
713,30,1,5.62635,0.187545,35163
713,30,2,7.05545,0.235182,35163
713,30,3,8.09836,0.269945,35163
714,30,1,6.82646,0.227549,35231
714,30,2,6.62543,0.220848,35231
714,30,3,5.63947,0.187982,35231
715,30,1,5.79953,0.193318,35236
715,30,2,5.5827,0.18609,35236
715,30,3,5.67049,0.189016,35236
716,30,1,5.61546,0.187182,35248
716,30,2,5.6179,0.187263,35248
716,30,3,5.94079,0.198026,35248
717,30,1,5.53543,0.184514,35269
717,30,2,6.63185,0.221062,35269
717,30,3,5.65613,0.188538,35269
718,30,1,5.80153,0.193384,35301
718,30,2,6.49299,0.216433,35301
718,30,3,5.75204,0.191735,35301
719,30,1,8.73517,0.291172,35346
719,30,2,6.25332,0.208444,35346
719,30,3,7.32486,0.244162,35346
720,30,1,5.63942,0.187981,35406
720,30,2,5.67225,0.189075,35406
720,30,3,6.46243,0.215414,35406
721,30,1,5.8484,0.194947,35413
721,30,2,5.78254,0.192751,35413
721,30,3,5.75836,0.191945,35413
722,30,1,7.52197,0.250732,35429
722,30,2,6.14005,0.204668,35429
722,30,3,6.79308,0.226436,35429
723,30,1,7.19197,0.239732,35456
723,30,2,5.74025,0.191342,35456
723,30,3,7.1304,0.23768,35456
724,30,1,7.50144,0.250048,35496
724,30,2,9.62363,0.320788,35496
724,30,3,7.15213,0.238404,35496
725,30,1,5.80791,0.193597,35551
725,30,2,5.78798,0.192933,35551
725,30,3,5.88045,0.196015,35551
726,30,1,6.68056,0.222685,35623
726,30,2,9.9993,0.33331,35623
726,30,3,8.62381,0.28746,35623
727,30,1,7.3228,0.244093,35714
727,30,2,7.47804,0.249268,35714
727,30,3,7.90187,0.263396,35714
728,30,1,7.20671,0.240224,35826
728,30,2,10.0987,0.336622,35826
728,30,3,6.12599,0.2042,35826
729,30,1,5.89493,0.196498,35961
729,30,2,10.699,0.356634,35961
729,30,3,10.3413,0.34471,35961
730,30,1,7.47461,0.249154,36121
730,30,2,10.1153,0.337177,36121
730,30,3,8.31905,0.277302,36121
731,30,1,8.34462,0.278154,36138
731,30,2,7.64533,0.254844,36138
731,30,3,7.62991,0.25433,36138
732,30,1,7.5562,0.251873,36140
732,30,2,7.59565,0.253188,36140
732,30,3,7.95559,0.265186,36140
733,30,1,7.61152,0.253717,36146
733,30,2,7.26554,0.242185,36146
733,30,3,7.75764,0.258588,36146
734,30,1,6.74684,0.224895,36158
734,30,2,6.16186,0.205395,36158
734,30,3,8.52861,0.284287,36158
735,30,1,6.9805,0.232683,36178
735,30,2,7.95992,0.265331,36178
735,30,3,6.40003,0.213334,36178
736,30,1,7.4987,0.249957,36208
736,30,2,8.2435,0.274783,36208
736,30,3,7.36193,0.245398,36208
737,30,1,8.24024,0.274675,36250
737,30,2,7.03743,0.234581,36250
737,30,3,7.41471,0.247157,36250
738,30,1,6.33442,0.211147,36306
738,30,2,7.5143,0.250477,36306
738,30,3,6.95983,0.231994,36306
739,30,1,6.49849,0.216616,36378
739,30,2,6.16762,0.205587,36378
739,30,3,7.42852,0.247617,36378
740,30,1,7.09926,0.236642,36468
740,30,2,6.16909,0.205636,36468
740,30,3,6.49494,0.216498,36468
741,30,1,6.36831,0.212277,36478
741,30,2,6.27267,0.209089,36478
741,30,3,6.29535,0.209845,36478
742,30,1,6.72007,0.224002,36500
742,30,2,6.25731,0.208577,36500
742,30,3,7.04751,0.234917,36500
743,30,1,6.35651,0.211884,36536
743,30,2,7.10119,0.236706,36536
743,30,3,6.07403,0.202468,36536
744,30,1,6.6823,0.222743,36588
744,30,2,7.30889,0.24363,36588
744,30,3,6.32622,0.210874,36588
745,30,1,6.90618,0.230206,36658
745,30,2,6.06467,0.202156,36658
745,30,3,7.21398,0.240466,36658
746,30,1,6.11479,0.203826,36748
746,30,2,7.48203,0.249401,36748
746,30,3,6.11686,0.203895,36748
747,30,1,6.87541,0.22918,36860
747,30,2,6.12896,0.204299,36860
747,30,3,11.6716,0.389055,36860
748,30,1,8.81794,0.293932,36996
748,30,2,7.55611,0.25187,36996
748,30,3,7.59776,0.253259,36996
749,30,1,6.10808,0.203603,37005
749,30,2,7.28855,0.242952,37005
749,30,3,9.79384,0.326461,37005
750,30,1,8.1509,0.271697,37025
750,30,2,6.90264,0.230088,37025
750,30,3,8.95146,0.298382,37025
751,30,1,7.29401,0.243134,37028
751,30,2,8.63072,0.287691,37028
751,30,3,6.39321,0.213107,37028
752,30,1,6.25331,0.208444,37036
752,30,2,6.14536,0.204845,37036
752,30,3,8.43966,0.281322,37036
753,30,1,7.73588,0.257863,37051
753,30,2,6.333,0.2111,37051
753,30,3,6.32947,0.210982,37051
754,30,1,8.27299,0.275766,37075
754,30,2,8.2199,0.273997,37075
754,30,3,8.02876,0.267625,37075
755,30,1,6.26199,0.208733,37110
755,30,2,6.14086,0.204695,37110
755,30,3,6.21826,0.207275,37110
756,30,1,8.47384,0.282461,37158
756,30,2,10.2404,0.341348,37158
756,30,3,9.098,0.303267,37158
757,30,1,8.37008,0.279003,37221
757,30,2,8.85474,0.295158,37221
757,30,3,7.41946,0.247315,37221
758,30,1,8.07312,0.269104,37301
758,30,2,8.58476,0.286159,37301
758,30,3,8.37647,0.279216,37301
759,30,1,7.18125,0.239375,37400
759,30,2,8.489,0.282967,37400
759,30,3,8.86999,0.295666,37400
760,30,1,7.30981,0.24366,37520
760,30,2,9.13004,0.304335,37520
760,30,3,6.95628,0.231876,37520
761,30,1,7.40061,0.246687,37533
761,30,2,6.30788,0.210263,37533
761,30,3,9.75794,0.325265,37533
762,30,1,9.53266,0.317755,37561
762,30,2,8.09466,0.269822,37561
762,30,3,8.45134,0.281711,37561
763,30,1,9.01957,0.300652,37606
763,30,2,7.0368,0.23456,37606
763,30,3,6.4099,0.213663,37606
764,30,1,6.83451,0.227817,37670
764,30,2,6.25885,0.208628,37670
764,30,3,6.4798,0.215993,37670
765,30,1,6.73545,0.224515,37755
765,30,2,9.37398,0.312466,37755
765,30,3,6.77563,0.225854,37755
766,30,1,9.76873,0.325624,37761
766,30,2,7.70992,0.256997,37761
766,30,3,6.68514,0.222838,37761
767,30,1,6.45932,0.215311,37775
767,30,2,6.58381,0.21946,37775
767,30,3,6.62057,0.220686,37775
768,30,1,7.82557,0.260852,37799
768,30,2,8.94654,0.298218,37799
768,30,3,6.77682,0.225894,37799
769,30,1,7.1303,0.237677,37835
769,30,2,6.66879,0.222293,37835
769,30,3,9.42405,0.314135,37835
770,30,1,6.44105,0.214702,37885
770,30,2,7.98796,0.266265,37885
770,30,3,6.61985,0.220662,37885
771,30,1,7.84207,0.261402,37891
771,30,2,8.39941,0.27998,37891
771,30,3,7.41733,0.247244,37891
772,30,1,7.54187,0.251396,37905
772,30,2,10.558,0.351933,37905
772,30,3,6.97705,0.232568,37905
773,30,1,8.38947,0.279649,37929
773,30,2,8.98145,0.299382,37929
773,30,3,8.27148,0.275716,37929
774,30,1,10.7403,0.358008,37965
774,30,2,8.25647,0.275216,37965
774,30,3,6.54155,0.218052,37965
775,30,1,8.78043,0.292681,38015
775,30,2,9.07925,0.302642,38015
775,30,3,10.7436,0.35812,38015
776,30,1,8.84071,0.29469,38081
776,30,2,8.86901,0.295634,38081
776,30,3,8.03078,0.267693,38081
777,30,1,6.68207,0.222736,38165
777,30,2,6.60616,0.220205,38165
777,30,3,6.87733,0.229244,38165
778,30,1,6.82214,0.227405,38269
778,30,2,6.84049,0.228016,38269
778,30,3,7.67452,0.255817,38269
779,30,1,7.1471,0.238237,38395
779,30,2,7.59618,0.253206,38395
779,30,3,6.75119,0.22504,38395
780,30,1,6.86594,0.228865,38545
780,30,2,6.54036,0.218012,38545
780,30,3,8.85854,0.295285,38545
781,30,1,8.14897,0.271632,38561
781,30,2,7.0504,0.235013,38561
781,30,3,6.76493,0.225498,38561
782,30,1,6.95798,0.231933,38595
782,30,2,6.91401,0.230467,38595
782,30,3,9.52118,0.317373,38595
783,30,1,8.04796,0.268265,38598
783,30,2,8.12471,0.270824,38598
783,30,3,11.1923,0.373075,38598
784,30,1,8.84288,0.294763,38606
784,30,2,8.4222,0.28074,38606
784,30,3,7.8654,0.26218,38606
785,30,1,7.45789,0.248596,38621
785,30,2,8.50273,0.283424,38621
785,30,3,8.5287,0.28429,38621
786,30,1,7.02649,0.234216,38645
786,30,2,6.98441,0.232814,38645
786,30,3,7.06078,0.235359,38645
787,30,1,6.18008,0.206003,38680
787,30,2,9.4643,0.315477,38680
787,30,3,10.6043,0.353477,38680
788,30,1,8.63933,0.287978,38728
788,30,2,8.56734,0.285578,38728
788,30,3,8.55332,0.285111,38728
789,30,1,11.1286,0.370952,38791
789,30,2,7.46834,0.248945,38791
789,30,3,6.05645,0.201882,38791
790,30,1,10.9403,0.364676,38871
790,30,2,11.1148,0.370493,38871
790,30,3,10.932,0.364399,38871
791,30,1,7.24588,0.241529,38880
791,30,2,8.21328,0.273776,38880
791,30,3,8.277,0.2759,38880
792,30,1,6.53218,0.217739,38900
792,30,2,6.15932,0.205311,38900
792,30,3,6.19893,0.206631,38900
793,30,1,6.29881,0.20996,38933
793,30,2,6.27485,0.209162,38933
793,30,3,7.29169,0.243056,38933
794,30,1,6.24535,0.208178,38981
794,30,2,7.74904,0.258301,38981
794,30,3,6.06292,0.202097,38981
795,30,1,7.4881,0.249603,39046
795,30,2,6.23278,0.207759,39046
795,30,3,8.06219,0.26874,39046
796,30,1,6.12678,0.204226,39130
796,30,2,7.28133,0.242711,39130
796,30,3,6.08324,0.202775,39130
797,30,1,7.14447,0.238149,39235
797,30,2,6.30846,0.210282,39235
797,30,3,6.16939,0.205646,39235
798,30,1,6.5444,0.218147,39363
798,30,2,6.42157,0.214052,39363
798,30,3,6.43711,0.21457,39363
799,30,1,6.55729,0.218576,39516
799,30,2,7.35954,0.245318,39516
799,30,3,6.42284,0.214095,39516
800,30,1,7.82582,0.260861,39526
800,30,2,6.18906,0.206302,39526
800,30,3,7.16219,0.23874,39526
801,30,1,6.31517,0.210506,39528
801,30,2,7.32045,0.244015,39528
801,30,3,7.82443,0.260814,39528
802,30,1,7.64632,0.254877,39534
802,30,2,6.64009,0.221336,39534
802,30,3,6.86269,0.228756,39534
803,30,1,7.30967,0.243656,39546
803,30,2,7.16507,0.238836,39546
803,30,3,6.2288,0.207627,39546
804,30,1,6.39256,0.213085,39566
804,30,2,6.32656,0.210885,39566
804,30,3,8.22665,0.274222,39566
805,30,1,8.83297,0.294432,39596
805,30,2,8.76324,0.292108,39596
805,30,3,14.3519,0.478397,39596
806,30,1,10.3022,0.343406,39638
806,30,2,6.45728,0.215243,39638
806,30,3,6.43212,0.214404,39638
807,30,1,6.50876,0.216959,39694
807,30,2,6.49126,0.216375,39694
807,30,3,10.5181,0.350604,39694
808,30,1,9.55162,0.318387,39766
808,30,2,11.0695,0.368983,39766
808,30,3,8.97751,0.29925,39766
809,30,1,10.624,0.354133,39856
809,30,2,11.6783,0.389277,39856
809,30,3,6.35004,0.211668,39856
810,30,1,9.22001,0.307334,39966
810,30,2,6.51353,0.217118,39966
810,30,3,8.07682,0.269227,39966
811,30,1,6.37517,0.212506,39978
811,30,2,9.58642,0.319547,39978
811,30,3,9.01592,0.300531,39978
812,30,1,6.39303,0.213101,40004
812,30,2,6.66405,0.222135,40004
812,30,3,10.5338,0.351125,40004
813,30,1,9.24648,0.308216,40046
813,30,2,6.65629,0.221876,40046
813,30,3,10.5694,0.352314,40046
814,30,1,8.15158,0.271719,40106
814,30,2,11.1394,0.371312,40106
814,30,3,7.00602,0.233534,40106
815,30,1,10.6687,0.355622,40186
815,30,2,9.60791,0.320264,40186
815,30,3,8.59071,0.286357,40186
816,30,1,8.5511,0.285037,40288
816,30,2,6.74801,0.224934,40288
816,30,3,6.67284,0.222428,40288
817,30,1,10.3015,0.343383,40295
817,30,2,8.86261,0.29542,40295
817,30,3,11.386,0.379533,40295
818,30,1,11.8396,0.394653,40311
818,30,2,7.55774,0.251925,40311
818,30,3,8.02258,0.267419,40311
819,30,1,12.5032,0.416773,40338
819,30,2,9.64111,0.32137,40338
819,30,3,9.28361,0.309454,40338
820,30,1,10.7916,0.359721,40378
820,30,2,9.16265,0.305422,40378
820,30,3,9.52434,0.317478,40378
821,30,1,8.88769,0.296256,40383
821,30,2,7.13422,0.237807,40383
821,30,3,8.77903,0.292634,40383
822,30,1,6.61004,0.220335,40395
822,30,2,7.787,0.259567,40395
822,30,3,6.53592,0.217864,40395
823,30,1,7.78055,0.259352,40416
823,30,2,6.70138,0.223379,40416
823,30,3,7.83793,0.261264,40416
824,30,1,6.52112,0.217371,40448
824,30,2,6.87844,0.229281,40448
824,30,3,7.51657,0.250552,40448
825,30,1,7.46028,0.248676,40493
825,30,2,7.20134,0.240045,40493
825,30,3,10.8169,0.360563,40493
826,30,1,10.6399,0.354665,40553
826,30,2,9.13997,0.304666,40553
826,30,3,7.19129,0.23971,40553
827,30,1,8.51756,0.283919,40630
827,30,2,13.6471,0.454904,40630
827,30,3,7.84582,0.261527,40630
828,30,1,6.88231,0.22941,40726
828,30,2,11.1426,0.371421,40726
828,30,3,8.00828,0.266943,40726
829,30,1,6.69123,0.223041,40843
829,30,2,7.55507,0.251836,40843
829,30,3,7.53329,0.25111,40843
830,30,1,8.04028,0.268009,40983
830,30,2,10.5961,0.353202,40983
830,30,3,13.3476,0.444921,40983
831,30,1,10.4705,0.349015,40998
831,30,2,9.02879,0.30096,40998
831,30,3,7.32561,0.244187,40998
832,30,1,11.5305,0.38435,41030
832,30,2,6.71406,0.223802,41030
832,30,3,8.36157,0.278719,41030
833,30,1,6.70241,0.223414,41081
833,30,2,9.49424,0.316475,41081
833,30,3,6.75503,0.225168,41081
834,30,1,7.62997,0.254332,41085
834,30,2,6.8245,0.227483,41085
834,30,3,7.67433,0.255811,41085
835,30,1,7.08542,0.236181,41095
835,30,2,8.64758,0.288253,41095
835,30,3,7.03053,0.234351,41095
836,30,1,7.2242,0.240807,41113
836,30,2,7.2006,0.24002,41113
836,30,3,7.17967,0.239322,41113
837,30,1,7.01379,0.233793,41141
837,30,2,7.0945,0.236483,41141
837,30,3,8.83125,0.294375,41141
838,30,1,10.4556,0.348521,41181
838,30,2,13.1722,0.439073,41181
838,30,3,7.75802,0.258601,41181
839,30,1,8.23311,0.274437,41235
839,30,2,8.55262,0.285087,41235
839,30,3,8.26219,0.275406,41235
840,30,1,7.1943,0.23981,41305
840,30,2,12.2051,0.406836,41305
840,30,3,10.0526,0.335086,41305
841,30,1,9.84306,0.328102,41313
841,30,2,8.57705,0.285902,41313
841,30,3,8.13996,0.271332,41313
842,30,1,7.67944,0.255981,41331
842,30,2,7.27457,0.242486,41331
842,30,3,7.90765,0.263588,41331
843,30,1,7.4689,0.248963,41361
843,30,2,6.97347,0.232449,41361
843,30,3,7.11526,0.237175,41361
844,30,1,11.0876,0.369588,41405
844,30,2,8.28504,0.276168,41405
844,30,3,14.3251,0.477503,41405
845,30,1,10.8625,0.362082,41465
845,30,2,12.5555,0.418516,41465
845,30,3,7.12887,0.237629,41465
846,30,1,11.3028,0.376761,41543
846,30,2,11.8223,0.394076,41543
846,30,3,7.1713,0.239043,41543
847,30,1,7.70834,0.256945,41641
847,30,2,7.2557,0.241857,41641
847,30,3,9.31478,0.310493,41641
848,30,1,7.45646,0.248549,41761
848,30,2,8.68172,0.289391,41761
848,30,3,8.8967,0.296557,41761
849,30,1,10.0343,0.334476,41905
849,30,2,7.51507,0.250502,41905
849,30,3,10.4394,0.34798,41905
850,30,1,7.01632,0.233877,42075
850,30,2,10.6636,0.355454,42075
850,30,3,7.30954,0.243651,42075
851,30,1,8.73647,0.291216,42076
851,30,2,9.96614,0.332205,42076
851,30,3,7.75698,0.258566,42076
852,30,1,10.4649,0.348829,42080
852,30,2,10.246,0.341532,42080
852,30,3,8.8697,0.295657,42080
853,30,1,7.59577,0.253192,42089
853,30,2,10.0171,0.333903,42089
853,30,3,12.6958,0.423192,42089
854,30,1,10.5614,0.352047,42105
854,30,2,8.21385,0.273795,42105
854,30,3,7.42801,0.2476,42105
855,30,1,7.45179,0.248393,42130
855,30,2,7.62117,0.254039,42130
855,30,3,13.455,0.4485,42130
856,30,1,11.8509,0.395029,42166
856,30,2,10.3335,0.344449,42166
856,30,3,10.3193,0.343975,42166
857,30,1,10.9606,0.365352,42215
857,30,2,13.1483,0.438275,42215
857,30,3,7.8395,0.261317,42215
858,30,1,12.5068,0.416894,42279
858,30,2,10.7629,0.358762,42279
858,30,3,10.487,0.349568,42279
859,30,1,9.91501,0.3305,42360
859,30,2,10.5345,0.351149,42360
859,30,3,12.9265,0.430882,42360
860,30,1,10.548,0.351599,42460
860,30,2,10.4886,0.349621,42460
860,30,3,13.5191,0.450637,42460
861,30,1,10.4497,0.348324,42471
861,30,2,9.45461,0.315154,42471
861,30,3,10.055,0.335168,42471
862,30,1,13.7875,0.459583,42495
862,30,2,13.6296,0.454319,42495
862,30,3,14.1212,0.470708,42495
863,30,1,10.5435,0.351449,42534
863,30,2,10.5815,0.352715,42534
863,30,3,10.6281,0.354269,42534
864,30,1,9.03447,0.301149,42590
864,30,2,8.50672,0.283557,42590
864,30,3,12.758,0.425268,42590
865,30,1,8.42449,0.280816,42665
865,30,2,9.19916,0.306639,42665
865,30,3,10.5444,0.351479,42665
866,30,1,7.68151,0.25605,42761
866,30,2,8.15809,0.271936,42761
866,30,3,7.54195,0.251398,42761
867,30,1,8.23854,0.274618,42880
867,30,2,9.39481,0.31316,42880
867,30,3,11.1096,0.370321,42880
868,30,1,9.047,0.301567,42888
868,30,2,7.35005,0.245002,42888
868,30,3,8.31782,0.277261,42888
869,30,1,8.1936,0.27312,42906
869,30,2,9.182,0.306067,42906
869,30,3,9.30703,0.310234,42906
870,30,1,7.45679,0.24856,42936
870,30,2,8.9643,0.29881,42936
870,30,3,7.47604,0.249201,42936
871,30,1,7.41557,0.247186,42940
871,30,2,10.3869,0.346231,42940
871,30,3,7.712,0.257067,42940
872,30,1,10.2037,0.340123,42950
872,30,2,9.33067,0.311022,42950
872,30,3,7.96388,0.265463,42950
873,30,1,7.81789,0.260596,42968
873,30,2,12.0681,0.402269,42968
873,30,3,11.7784,0.392614,42968
874,30,1,14.7784,0.492612,42996
874,30,2,9.82314,0.327438,42996
874,30,3,11.5793,0.385977,42996
875,30,1,8.07665,0.269222,43036
875,30,2,10.6491,0.354969,43036
875,30,3,10.2219,0.340729,43036
876,30,1,8.1257,0.270857,43090
876,30,2,7.74607,0.258202,43090
876,30,3,7.71971,0.257324,43090
877,30,1,7.87385,0.262462,43160
877,30,2,11.1688,0.372293,43160
877,30,3,9.18348,0.306116,43160
878,30,1,12.1767,0.405889,43248
878,30,2,10.2064,0.340212,43248
878,30,3,10.1425,0.338082,43248
879,30,1,12.5615,0.418716,43356
879,30,2,8.35362,0.278454,43356
879,30,3,11.6792,0.389306,43356
880,30,1,11.3439,0.37813,43486
880,30,2,10.3974,0.346578,43486
880,30,3,8.27715,0.275905,43486
881,30,1,11.6712,0.389039,43500
881,30,2,10.7282,0.357608,43500
881,30,3,8.19425,0.273142,43500
882,30,1,8.01665,0.267222,43530
882,30,2,7.83007,0.261002,43530
882,30,3,9.11271,0.303757,43530
883,30,1,8.61597,0.287199,43578
883,30,2,8.00024,0.266675,43578
883,30,3,8.6153,0.287177,43578
884,30,1,15.5998,0.519992,43646
884,30,2,9.19091,0.306364,43646
884,30,3,9.98506,0.332835,43646
885,30,1,8.94355,0.298118,43651
885,30,2,11.1502,0.371675,43651
885,30,3,12.0595,0.401983,43651
886,30,1,11.7317,0.391056,43663
886,30,2,10.7112,0.357041,43663
886,30,3,8.51573,0.283858,43663
887,30,1,10.8547,0.361824,43684
887,30,2,10.8173,0.360577,43684
887,30,3,11.4524,0.381746,43684
888,30,1,8.14299,0.271433,43716
888,30,2,8.64622,0.288207,43716
888,30,3,8.49461,0.283154,43716
889,30,1,9.40268,0.313423,43761
889,30,2,9.22365,0.307455,43761
889,30,3,8.00229,0.266743,43761
890,30,1,9.08355,0.302785,43821
890,30,2,9.45767,0.315256,43821
890,30,3,8.28744,0.276248,43821
891,30,1,8.54229,0.284743,43828
891,30,2,8.67867,0.289289,43828
891,30,3,9.43501,0.3145,43828
892,30,1,8.65502,0.288501,43844
892,30,2,8.05171,0.26839,43844
892,30,3,8.13865,0.271288,43844
893,30,1,14.1136,0.470454,43871
893,30,2,11.5368,0.38456,43871
893,30,3,8.9088,0.29696,43871
894,30,1,10.7939,0.359796,43911
894,30,2,9.85211,0.328404,43911
894,30,3,8.4617,0.282057,43911
895,30,1,8.56871,0.285624,43966
895,30,2,11.972,0.399067,43966
895,30,3,13.8572,0.461907,43966
896,30,1,8.06888,0.268962,44038
896,30,2,9.2231,0.307437,44038
896,30,3,12.4557,0.415188,44038
897,30,1,11.0708,0.369026,44129
897,30,2,8.35408,0.278469,44129
897,30,3,8.44888,0.281629,44129
898,30,1,9.0535,0.301783,44241
898,30,2,8.96542,0.298847,44241
898,30,3,9.59337,0.319779,44241
899,30,1,12.4401,0.414671,44376
899,30,2,9.88842,0.329614,44376
899,30,3,16.1269,0.537565,44376
900,30,1,18.8864,0.629548,44536
900,30,2,13.705,0.456835,44536
900,30,3,12.9162,0.43054,44536
901,30,1,8.34049,0.278016,44553
901,30,2,10.0695,0.335651,44553
901,30,3,8.61673,0.287224,44553
902,30,1,12.2649,0.408831,44555
902,30,2,10.8147,0.36049,44555
902,30,3,11.8109,0.393696,44555
903,30,1,12.3363,0.411212,44561
903,30,2,10.6244,0.354147,44561
903,30,3,8.57879,0.28596,44561
904,30,1,12.946,0.431532,44573
904,30,2,10.5927,0.353089,44573
904,30,3,8.43394,0.281131,44573
905,30,1,8.21985,0.273995,44593
905,30,2,8.95165,0.298388,44593
905,30,3,8.34006,0.278002,44593
906,30,1,9.05447,0.301816,44623
906,30,2,9.56934,0.318978,44623
906,30,3,8.89322,0.296441,44623
907,30,1,14.0911,0.469704,44665
907,30,2,12.6434,0.421448,44665
907,30,3,10.7912,0.359706,44665
908,30,1,9.78463,0.326154,44721
908,30,2,9.03608,0.301202,44721
908,30,3,9.51901,0.3173,44721
909,30,1,9.19674,0.306558,44793
909,30,2,8.43387,0.281129,44793
909,30,3,9.72791,0.324264,44793
910,30,1,8.88819,0.296273,44883
910,30,2,8.38997,0.279666,44883
910,30,3,9.36073,0.312024,44883
911,30,1,8.51333,0.283778,44893
911,30,2,10.4512,0.348375,44893
911,30,3,9.95417,0.331806,44893
912,30,1,8.44539,0.281513,44915
912,30,2,10.5589,0.351965,44915
912,30,3,14.4786,0.482619,44915
913,30,1,16.4663,0.548877,44951
913,30,2,14.4318,0.48106,44951
913,30,3,9.55297,0.318432,44951
914,30,1,12.1661,0.405537,45003
914,30,2,13.0535,0.435118,45003
914,30,3,16.741,0.558034,45003
915,30,1,12.2508,0.408359,45073
915,30,2,11.9566,0.398553,45073
915,30,3,11.6959,0.389864,45073
916,30,1,9.34199,0.3114,45163
916,30,2,8.50741,0.28358,45163
916,30,3,10.405,0.346834,45163
917,30,1,13.9888,0.466292,45275
917,30,2,13.3485,0.44495,45275
917,30,3,12.5651,0.418837,45275
918,30,1,9.3277,0.310923,45411
918,30,2,9.41436,0.313812,45411
918,30,3,8.89893,0.296631,45411
919,30,1,9.11656,0.303885,45420
919,30,2,12.543,0.418101,45420
919,30,3,9.88187,0.329396,45420
920,30,1,11.4732,0.38244,45440
920,30,2,12.317,0.410567,45440
920,30,3,10.3453,0.344845,45440
921,30,1,9.10314,0.303438,45443
