n,repeat,round,total_ms,avg_ms,first_result
720,30,1,17.7167,0.590557,35406
720,30,2,19.2154,0.640514,35406
720,30,3,17.972,0.599066,35406
721,30,1,27.725,0.924166,35413
721,30,2,15.8418,0.528059,35413
721,30,3,21.2026,0.706754,35413
722,30,1,18.7751,0.625836,35429
722,30,2,20.9272,0.697572,35429
722,30,3,17.6706,0.589021,35429
723,30,1,18.4947,0.616489,35456
723,30,2,19.8209,0.660695,35456
723,30,3,21.2368,0.707893,35456
724,30,1,17.4225,0.580749,35496
724,30,2,18.1797,0.60599,35496
724,30,3,18.7227,0.62409,35496
725,30,1,17.1275,0.570916,35551
725,30,2,17.7844,0.592814,35551
725,30,3,17.7735,0.59245,35551
726,30,1,18.9758,0.632525,35623
726,30,2,21.4774,0.715914,35623
726,30,3,20.3059,0.676864,35623
727,30,1,18.4771,0.615904,35714
727,30,2,19.2878,0.642925,35714
727,30,3,19.4076,0.646919,35714
728,30,1,17.0778,0.569261,35826
728,30,2,17.799,0.593301,35826
728,30,3,18.3965,0.613216,35826
729,30,1,17.3205,0.577351,35961
729,30,2,17.8915,0.596384,35961
729,30,3,19.1913,0.639711,35961
730,30,1,19.0413,0.634711,36121
730,30,2,20.4425,0.681417,36121
730,30,3,21.2677,0.708924,36121
731,30,1,25.5429,0.85143,36138
731,30,2,19.6676,0.655585,36138
731,30,3,24.5276,0.817587,36138
732,30,1,24.9792,0.832638,36140
732,30,2,19.1903,0.639676,36140
732,30,3,19.322,0.644066,36140
733,30,1,29.3779,0.979263,36146
733,30,2,19.243,0.641432,36146
733,30,3,20.9023,0.696743,36146
734,30,1,26.5541,0.885136,36158
734,30,2,21.6631,0.722102,36158
734,30,3,22.907,0.763568,36158
735,30,1,25.1635,0.838784,36178
735,30,2,24.5056,0.816853,36178
735,30,3,18.9594,0.631981,36178
736,30,1,16.6639,0.555465,36208
736,30,2,18.4317,0.614391,36208
736,30,3,26.0022,0.866739,36208
737,30,1,17.0445,0.568149,36250
737,30,2,18.428,0.614267,36250
737,30,3,17.9443,0.598143,36250
738,30,1,19.6236,0.654121,36306
738,30,2,28.537,0.951233,36306
738,30,3,26.3479,0.878265,36306
739,30,1,22.527,0.750901,36378
739,30,2,17.9472,0.598239,36378
739,30,3,21.9015,0.730051,36378
740,30,1,20.7291,0.690971,36468
740,30,2,19.1146,0.637154,36468
740,30,3,18.446,0.614865,36468
741,30,1,19.445,0.648167,36478
741,30,2,17.0761,0.569203,36478
741,30,3,18.8694,0.628979,36478
742,30,1,21.5636,0.718788,36500
742,30,2,23.0208,0.76736,36500
742,30,3,19.0047,0.63349,36500
743,30,1,32.1575,1.07192,36536
743,30,2,21.8713,0.729043,36536
743,30,3,22.2892,0.742972,36536
744,30,1,25.1446,0.838152,36588
744,30,2,29.3676,0.978921,36588
744,30,3,21.347,0.711566,36588
745,30,1,25.5751,0.852504,36658
745,30,2,21.5696,0.718985,36658
745,30,3,20.429,0.680966,36658
746,30,1,18.9599,0.631996,36748
746,30,2,18.7607,0.625358,36748
746,30,3,20.6905,0.689684,36748
747,30,1,19.6906,0.656353,36860
747,30,2,18.6963,0.62321,36860
747,30,3,19.6114,0.653714,36860
748,30,1,16.8108,0.560362,36996
748,30,2,17.5748,0.585827,36996
748,30,3,17.34,0.578001,36996
749,30,1,22.1824,0.739412,37005
749,30,2,20.392,0.679732,37005
749,30,3,23.7337,0.791122,37005
750,30,1,20.4905,0.683016,37025
750,30,2,19.7267,0.657556,37025
750,30,3,19.9083,0.663612,37025
751,30,1,19.7884,0.659613,37028
751,30,2,19.4344,0.647815,37028
751,30,3,19.6193,0.653976,37028
752,30,1,21.6854,0.722847,37036
752,30,2,22.0396,0.734652,37036
752,30,3,18.2967,0.60989,37036
753,30,1,19.0106,0.633687,37051
753,30,2,18.3058,0.610194,37051
753,30,3,18.1275,0.604249,37051
754,30,1,17.8755,0.595849,37075
754,30,2,21.6542,0.721806,37075
754,30,3,19.1365,0.637884,37075
755,30,1,19.1294,0.637647,37110
755,30,2,18.6633,0.622111,37110
755,30,3,18.9595,0.631984,37110
756,30,1,18.7312,0.624374,37158
756,30,2,18.6328,0.621095,37158
756,30,3,18.8335,0.627783,37158
757,30,1,19.1111,0.637036,37221
757,30,2,19.5245,0.650817,37221
757,30,3,18.7804,0.626014,37221
758,30,1,20.2071,0.67357,37301
758,30,2,24.25,0.808335,37301
758,30,3,19.1161,0.637204,37301
759,30,1,18.5202,0.61734,37400
759,30,2,28.0122,0.933739,37400
759,30,3,18.6026,0.620086,37400
760,30,1,22.4536,0.748454,37520
760,30,2,19.0894,0.636314,37520
760,30,3,23.3396,0.777987,37520
761,30,1,19.8967,0.663224,37533
761,30,2,18.3082,0.610274,37533
761,30,3,21.3037,0.710123,37533
762,30,1,20.5429,0.684762,37561
762,30,2,23.4233,0.780777,37561
762,30,3,18.7102,0.623674,37561
763,30,1,25.1381,0.837936,37606
763,30,2,19.4384,0.647948,37606
763,30,3,22.6514,0.755047,37606
764,30,1,19.284,0.642801,37670
764,30,2,19.564,0.652135,37670
764,30,3,28.0591,0.935305,37670
765,30,1,21.4024,0.713414,37755
765,30,2,25.8232,0.860772,37755
765,30,3,21.0482,0.701607,37755
766,30,1,26.6017,0.886724,37761
766,30,2,29.6459,0.988195,37761
766,30,3,24.3918,0.81306,37761
767,30,1,25.5866,0.852885,37775
767,30,2,31.3399,1.04466,37775
767,30,3,25.5337,0.851123,37775
768,30,1,19.4039,0.646797,37799
768,30,2,20.8351,0.694504,37799
768,30,3,19.5936,0.65312,37799
769,30,1,18.9284,0.630947,37835
769,30,2,19.864,0.662134,37835
769,30,3,19.3177,0.643923,37835
770,30,1,20.4809,0.682696,37885
770,30,2,19.1256,0.637519,37885
770,30,3,18.789,0.626301,37885
771,30,1,18.9793,0.632645,37891
771,30,2,18.6162,0.62054,37891
771,30,3,18.7952,0.626506,37891
772,30,1,19.4573,0.648575,37905
772,30,2,19.5882,0.652941,37905
772,30,3,22.7319,0.757729,37905
773,30,1,19.8251,0.660838,37929
773,30,2,23.3847,0.779491,37929
773,30,3,23.393,0.779766,37929
774,30,1,26.5598,0.885328,37965
774,30,2,22.152,0.738401,37965
774,30,3,22.4412,0.748042,37965
775,30,1,21.8453,0.728178,38015
775,30,2,24.9589,0.831962,38015
775,30,3,19.7567,0.658557,38015
776,30,1,18.2652,0.60884,38081
776,30,2,20.2719,0.675731,38081
776,30,3,19.2391,0.641302,38081
777,30,1,19.0269,0.634232,38165
777,30,2,19.657,0.655233,38165
777,30,3,20.9803,0.699345,38165
778,30,1,19.895,0.663167,38269
778,30,2,20.7529,0.691764,38269
778,30,3,19.8467,0.661555,38269
779,30,1,19.4962,0.649873,38395
779,30,2,19.1819,0.639398,38395
779,30,3,19.5878,0.652928,38395
780,30,1,19.5835,0.652784,38545
780,30,2,19.3836,0.64612,38545
780,30,3,19.8067,0.660225,38545
781,30,1,21.2995,0.709982,38561
781,30,2,21.2584,0.708613,38561
781,30,3,20.8231,0.694104,38561
782,30,1,26.7839,0.892795,38595
782,30,2,33.1234,1.10411,38595
782,30,3,26.954,0.898467,38595
783,30,1,22.9101,0.763671,38598
783,30,2,34.1007,1.13669,38598
783,30,3,23.3949,0.77983,38598
784,30,1,19.3334,0.644447,38606
784,30,2,26.027,0.867568,38606
784,30,3,23.7324,0.79108,38606
785,30,1,20.1971,0.673237,38621
785,30,2,19.5641,0.652136,38621
785,30,3,21.2709,0.709032,38621
786,30,1,23.9624,0.798746,38645
786,30,2,25.8718,0.862393,38645
786,30,3,21.0038,0.700127,38645
787,30,1,18.9933,0.633112,38680
787,30,2,22.2282,0.74094,38680
787,30,3,19.8671,0.662238,38680
788,30,1,30.8346,1.02782,38728
788,30,2,22.5412,0.751374,38728
788,30,3,19.8875,0.662918,38728
789,30,1,19.5757,0.652523,38791
789,30,2,22.943,0.764765,38791
789,30,3,24.1011,0.80337,38791
790,30,1,22.3702,0.745673,38871
790,30,2,28.9601,0.965338,38871
790,30,3,27.9678,0.932259,38871
791,30,1,22.9372,0.764573,38880
791,30,2,23.4525,0.781749,38880
791,30,3,21.0294,0.70098,38880
792,30,1,19.6224,0.65408,38900
792,30,2,24.5579,0.818595,38900
792,30,3,22.8901,0.763003,38900
793,30,1,21.1246,0.704155,38933
793,30,2,21.6772,0.722574,38933
793,30,3,20.007,0.6669,38933
794,30,1,27.4834,0.916112,38981
794,30,2,27.1686,0.905621,38981
794,30,3,21.762,0.725398,38981
795,30,1,22.2278,0.740925,39046
795,30,2,23.033,0.767768,39046
795,30,3,22.6839,0.756129,39046
796,30,1,22.8549,0.761829,39130
796,30,2,19.9208,0.664025,39130
796,30,3,20.2658,0.675528,39130
797,30,1,24.3968,0.813226,39235
797,30,2,21.7957,0.726522,39235
797,30,3,26.2822,0.876074,39235
798,30,1,36.7601,1.22534,39363
798,30,2,26.5577,0.885257,39363
798,30,3,30.0942,1.00314,39363
799,30,1,32.8773,1.09591,39516
799,30,2,27.17,0.905668,39516
799,30,3,24.9512,0.831708,39516
800,30,1,22.5764,0.752548,39526
800,30,2,30.8996,1.02999,39526
800,30,3,23.4684,0.78228,39526
801,30,1,22.9359,0.764529,39528
801,30,2,29.2584,0.975281,39528
801,30,3,22.2346,0.741152,39528
802,30,1,31.5341,1.05114,39534
802,30,2,27.7087,0.923624,39534
802,30,3,33.6386,1.12129,39534
803,30,1,26.7966,0.893221,39546
803,30,2,23.7734,0.792448,39546
803,30,3,26.1353,0.871176,39546
804,30,1,32.1163,1.07054,39566
804,30,2,29.6284,0.987613,39566
804,30,3,22.7415,0.75805,39566
805,30,1,28.3786,0.945954,39596
805,30,2,25.0062,0.83354,39596
805,30,3,22.4372,0.747908,39596
806,30,1,22.0763,0.735878,39638
806,30,2,22.1208,0.737361,39638
806,30,3,23.0963,0.769877,39638
807,30,1,22.0493,0.734977,39694
807,30,2,21.4167,0.713892,39694
807,30,3,21.6591,0.72197,39694
808,30,1,27.036,0.9012,39766
808,30,2,23.336,0.777866,39766
808,30,3,25.21,0.840332,39766
809,30,1,21.259,0.708632,39856
809,30,2,23.18,0.772665,39856
809,30,3,22.2599,0.741997,39856
810,30,1,30.8154,1.02718,39966
810,30,2,24.1614,0.80538,39966
810,30,3,22.7106,0.757019,39966
811,30,1,22.6923,0.756409,39978
811,30,2,21.9752,0.732507,39978
811,30,3,33.3585,1.11195,39978
812,30,1,26.4928,0.883092,40004
812,30,2,29.4573,0.98191,40004
812,30,3,26.2062,0.87354,40004
813,30,1,21.2505,0.708351,40046
813,30,2,23.1119,0.770397,40046
813,30,3,29.9206,0.997355,40046
814,30,1,32.5607,1.08536,40106
814,30,2,28.4453,0.948176,40106
814,30,3,26.2087,0.873623,40106
815,30,1,24.0975,0.80325,40186
815,30,2,28.6639,0.955464,40186
815,30,3,31.3923,1.04641,40186
816,30,1,23.7775,0.792583,40288
816,30,2,21.6412,0.721373,40288
816,30,3,22.5506,0.751686,40288
817,30,1,20.782,0.692735,40295
817,30,2,21.3078,0.710262,40295
817,30,3,30.1369,1.00456,40295
818,30,1,22.7474,0.758246,40311
818,30,2,25.6746,0.85582,40311
818,30,3,21.7604,0.725348,40311
819,30,1,31.3433,1.04478,40338
819,30,2,28.2259,0.940862,40338
819,30,3,25.7059,0.856862,40338
820,30,1,25.4464,0.848215,40378
820,30,2,22.0299,0.734329,40378
820,30,3,22.8796,0.762653,40378
821,30,1,25.413,0.847099,40383
821,30,2,21.3374,0.711248,40383
821,30,3,21.698,0.723266,40383
822,30,1,21.754,0.725133,40395
822,30,2,27.4784,0.915948,40395
822,30,3,26.0751,0.869169,40395
823,30,1,25.4032,0.846774,40416
823,30,2,24.7296,0.824319,40416
823,30,3,27.7409,0.924697,40416
824,30,1,26.9251,0.897503,40448
824,30,2,26.5451,0.884836,40448
824,30,3,23.8185,0.79395,40448
825,30,1,23.9633,0.798778,40493
825,30,2,21.7589,0.725296,40493
825,30,3,20.8132,0.693774,40493
826,30,1,22.4306,0.747688,40553
826,30,2,29.1912,0.973041,40553
826,30,3,22.8374,0.761248,40553
827,30,1,25.1109,0.837029,40630
827,30,2,31.9356,1.06452,40630
827,30,3,25.0094,0.833647,40630
828,30,1,22.7905,0.759684,40726
828,30,2,21.3694,0.712315,40726
828,30,3,25.2043,0.840144,40726
829,30,1,22.6326,0.75442,40843
829,30,2,22.8025,0.760084,40843
829,30,3,23.0363,0.767875,40843
830,30,1,25.8442,0.861475,40983
830,30,2,24.5902,0.819674,40983
830,30,3,26.6712,0.889038,40983
831,30,1,25.3654,0.845514,40998
831,30,2,24.6314,0.821047,40998
831,30,3,26.8704,0.89568,40998
832,30,1,26.2509,0.875031,41030
832,30,2,23.7778,0.792594,41030
832,30,3,25.2535,0.841784,41030
833,30,1,23.5002,0.783341,41081
833,30,2,25.1973,0.839909,41081
833,30,3,24.615,0.820501,41081
834,30,1,23.7193,0.790642,41085
834,30,2,26.1292,0.870975,41085
834,30,3,24.3777,0.812591,41085
835,30,1,28.9758,0.96586,41095
835,30,2,24.2486,0.808286,41095
835,30,3,22.4095,0.746984,41095
836,30,1,23.6161,0.787203,41113
836,30,2,24.0184,0.800613,41113
836,30,3,24.422,0.814065,41113
837,30,1,25.0694,0.835645,41141
837,30,2,24.1355,0.804516,41141
837,30,3,24.7693,0.825644,41141
838,30,1,23.2072,0.773574,41181
838,30,2,23.954,0.798467,41181
838,30,3,23.6116,0.787054,41181
839,30,1,24.1032,0.803441,41235
839,30,2,26.4908,0.883026,41235
839,30,3,27.8097,0.926989,41235
840,30,1,28.1426,0.938087,41305
840,30,2,30.2957,1.00986,41305
840,30,3,23.8749,0.795829,41305
841,30,1,24.8494,0.828313,41313
841,30,2,36.4191,1.21397,41313
841,30,3,24.6608,0.822026,41313
842,30,1,25.1412,0.83804,41331
842,30,2,22.4872,0.749574,41331
842,30,3,28.2268,0.940893,41331
843,30,1,23.8614,0.795381,41361
843,30,2,23.1585,0.771952,41361
843,30,3,22.5285,0.75095,41361
844,30,1,22.239,0.741301,41405
844,30,2,25.099,0.836632,41405
844,30,3,24.7226,0.824086,41405
845,30,1,23.9751,0.79917,41465
845,30,2,27.2677,0.908924,41465
845,30,3,25.9099,0.863663,41465
846,30,1,25.0499,0.834996,41543
846,30,2,24.9088,0.830295,41543
846,30,3,25.8343,0.861143,41543
847,30,1,32.9101,1.097,41641
847,30,2,26.2831,0.876103,41641
847,30,3,26.8042,0.893472,41641
848,30,1,24.5543,0.818478,41761
848,30,2,23.9511,0.79837,41761
848,30,3,23.6377,0.787923,41761
849,30,1,23.9677,0.798923,41905
849,30,2,27.9235,0.930782,41905
849,30,3,25.214,0.840468,41905
850,30,1,24.638,0.821266,42075
850,30,2,23.7209,0.790698,42075
850,30,3,22.6385,0.754617,42075
851,30,1,24.5035,0.816785,42076
851,30,2,25.0885,0.836282,42076
851,30,3,26.1751,0.872503,42076
852,30,1,39.38,1.31267,42080
852,30,2,41.8848,1.39616,42080
852,30,3,26.7988,0.893292,42080
853,30,1,29.6246,0.987488,42089
853,30,2,29.899,0.996633,42089
853,30,3,35.1775,1.17258,42089
854,30,1,24.3289,0.810963,42105
854,30,2,28.6637,0.955458,42105
854,30,3,23.6928,0.789761,42105
855,30,1,24.4571,0.815237,42130
855,30,2,32.5845,1.08615,42130
855,30,3,27.5253,0.917511,42130
856,30,1,23.8161,0.793871,42166
856,30,2,29.0803,0.969344,42166
856,30,3,25.2497,0.841658,42166
857,30,1,26.2732,0.875774,42215
857,30,2,28.032,0.9344,42215
857,30,3,27.5003,0.916678,42215
858,30,1,22.6944,0.756479,42279
858,30,2,23.8562,0.795207,42279
858,30,3,31.8592,1.06197,42279
859,30,1,24.5439,0.818132,42360
859,30,2,23.3979,0.779929,42360
859,30,3,24.9642,0.832139,42360
860,30,1,32.7987,1.09329,42460
860,30,2,33.0004,1.10001,42460
860,30,3,30.7897,1.02632,42460
861,30,1,29.3374,0.977915,42471
861,30,2,25.4262,0.847541,42471
861,30,3,26.7226,0.890754,42471
862,30,1,29.2451,0.974837,42495
862,30,2,34.4855,1.14952,42495
862,30,3,37.4746,1.24915,42495
863,30,1,34.0499,1.135,42534
863,30,2,35.8246,1.19415,42534
863,30,3,35.7255,1.19085,42534
864,30,1,24.7101,0.823671,42590
864,30,2,29.45,0.981666,42590
864,30,3,30.6845,1.02282,42590
865,30,1,25.6576,0.855253,42665
865,30,2,23.9749,0.799163,42665
865,30,3,35.7296,1.19099,42665
866,30,1,25.9478,0.864928,42761
866,30,2,31.7343,1.05781,42761
866,30,3,40.8967,1.36322,42761
867,30,1,31.1361,1.03787,42880
867,30,2,32.2912,1.07637,42880
867,30,3,33.0367,1.10122,42880
868,30,1,25.4649,0.848831,42888
868,30,2,29.1408,0.971359,42888
868,30,3,29.2189,0.973964,42888
869,30,1,25.3566,0.84522,42906
869,30,2,30.2876,1.00959,42906
869,30,3,25.8566,0.861887,42906
870,30,1,32.0197,1.06732,42936
870,30,2,25.2208,0.840695,42936
870,30,3,29.2439,0.974796,42936
871,30,1,25.3506,0.84502,42940
871,30,2,28.8724,0.962412,42940
871,30,3,24.5858,0.819525,42940
872,30,1,23.8828,0.796094,42950
872,30,2,24.9252,0.830841,42950
872,30,3,24.9606,0.832021,42950
873,30,1,25.4632,0.848774,42968
873,30,2,23.67,0.789001,42968
873,30,3,33.8838,1.12946,42968
874,30,1,31.15,1.03833,42996
874,30,2,28.3842,0.946138,42996
874,30,3,40.8016,1.36005,42996
875,30,1,32.6674,1.08891,43036
875,30,2,27.7145,0.923816,43036
875,30,3,27.6495,0.921651,43036
876,30,1,25.1012,0.836707,43090
876,30,2,25.9878,0.866259,43090
876,30,3,25.6306,0.854354,43090
877,30,1,23.9878,0.799592,43160
877,30,2,31.2466,1.04155,43160
877,30,3,29.8086,0.99362,43160
878,30,1,29.2328,0.974428,43248
878,30,2,27.7838,0.926127,43248
878,30,3,28.042,0.934733,43248
879,30,1,26.8063,0.893543,43356
879,30,2,29.9846,0.999488,43356
879,30,3,30.0547,1.00182,43356
880,30,1,26.5256,0.884188,43486
880,30,2,26.9923,0.899744,43486
880,30,3,25.6212,0.854039,43486
881,30,1,24.9205,0.830683,43500
881,30,2,26.4103,0.880345,43500
881,30,3,25.1244,0.837479,43500
882,30,1,26.5016,0.883388,43530
882,30,2,27.5918,0.919728,43530
882,30,3,26.6273,0.887577,43530
883,30,1,30.631,1.02103,43578
883,30,2,27.3194,0.910648,43578
883,30,3,32.2045,1.07348,43578
884,30,1,32.5057,1.08352,43646
884,30,2,31.7226,1.05742,43646
884,30,3,25.9099,0.863662,43646
885,30,1,26.5179,0.883928,43651
885,30,2,26.3093,0.876978,43651
885,30,3,26.1386,0.871286,43651
886,30,1,25.9835,0.866117,43663
886,30,2,27.3632,0.912108,43663
886,30,3,29.929,0.997632,43663
887,30,1,26.8356,0.894518,43684
887,30,2,29.848,0.994933,43684
887,30,3,28.4984,0.949946,43684
888,30,1,26.5502,0.885006,43716
888,30,2,26.8075,0.893585,43716
888,30,3,30.5237,1.01746,43716
889,30,1,31.3471,1.0449,43761
889,30,2,39.2221,1.3074,43761
889,30,3,32.245,1.07483,43761
890,30,1,25.9125,0.86375,43821
890,30,2,28.426,0.947534,43821
890,30,3,27.9172,0.930573,43821
891,30,1,29.5359,0.984529,43828
891,30,2,26.4796,0.882653,43828
891,30,3,27.3482,0.911608,43828
892,30,1,27.5288,0.917628,43844
892,30,2,46.9912,1.56637,43844
892,30,3,31.0838,1.03613,43844
893,30,1,30.7643,1.02548,43871
893,30,2,29.9775,0.999251,43871
893,30,3,33.6403,1.12134,43871
894,30,1,33.6178,1.12059,43911
894,30,2,35.2111,1.1737,43911
894,30,3,28.3513,0.945044,43911
895,30,1,29.2755,0.975849,43966
895,30,2,30.2091,1.00697,43966
895,30,3,32.526,1.0842,43966
896,30,1,30.4238,1.01413,44038
896,30,2,28.9304,0.964347,44038
896,30,3,27.5645,0.918818,44038
897,30,1,26.6873,0.889576,44129
897,30,2,28.3864,0.946214,44129
897,30,3,28.7468,0.958225,44129
898,30,1,30.4491,1.01497,44241
898,30,2,29.7752,0.992505,44241
898,30,3,29.8009,0.993365,44241
899,30,1,28.6364,0.954548,44376
899,30,2,30.3823,1.01274,44376
899,30,3,28.8074,0.960246,44376
900,30,1,26.1546,0.871818,44536
900,30,2,27.9611,0.932037,44536
900,30,3,28.8066,0.960221,44536
901,30,1,30.1385,1.00462,44553
901,30,2,33.651,1.1217,44553
901,30,3,31.0619,1.0354,44553
902,30,1,32.4544,1.08181,44555
902,30,2,36.0296,1.20099,44555
902,30,3,30.2909,1.0097,44555
903,30,1,29.2496,0.974988,44561
903,30,2,28.437,0.9479,44561
903,30,3,27.308,0.910265,44561
904,30,1,26.3303,0.877677,44573
904,30,2,25.3766,0.845887,44573
904,30,3,28.5653,0.952178,44573
905,30,1,30.8361,1.02787,44593
905,30,2,31.01,1.03367,44593
905,30,3,26.7141,0.89047,44593
906,30,1,28.8064,0.960214,44623
906,30,2,26.2981,0.876605,44623
906,30,3,27.6982,0.923274,44623
907,30,1,27.4266,0.91422,44665
907,30,2,29.19,0.972999,44665
907,30,3,27.4687,0.915625,44665
908,30,1,26.0417,0.868057,44721
908,30,2,29.4994,0.983314,44721
908,30,3,30.5215,1.01738,44721
909,30,1,27.2258,0.907526,44793
909,30,2,26.69,0.889667,44793
909,30,3,28.0787,0.935958,44793
910,30,1,30.559,1.01863,44883
910,30,2,29.2283,0.974276,44883
910,30,3,40.3292,1.34431,44883
911,30,1,30.4797,1.01599,44893
911,30,2,31.0637,1.03546,44893
911,30,3,29.7787,0.992624,44893
912,30,1,30.0434,1.00145,44915
912,30,2,26.1849,0.87283,44915
912,30,3,28.6961,0.956538,44915
913,30,1,28.6677,0.955589,44951
913,30,2,28.4764,0.949215,44951
913,30,3,28.4883,0.949608,44951
914,30,1,27.5182,0.917272,45003
914,30,2,27.8134,0.927115,45003
914,30,3,27.7793,0.925978,45003
915,30,1,33.9949,1.13316,45073
915,30,2,29.0176,0.967253,45073
915,30,3,29.3739,0.979131,45073
916,30,1,30.7053,1.02351,45163
916,30,2,29.3338,0.977792,45163
916,30,3,27.5593,0.918643,45163
917,30,1,26.9614,0.898713,45275
917,30,2,26.7883,0.892943,45275
917,30,3,28.4238,0.947461,45275
918,30,1,35.1518,1.17173,45411
918,30,2,29.4599,0.981995,45411
918,30,3,33.5565,1.11855,45411
919,30,1,29.8388,0.994628,45420
919,30,2,27.8162,0.927208,45420
919,30,3,29.2755,0.975849,45420
920,30,1,27.9017,0.930056,45440
920,30,2,27.8156,0.927185,45440
920,30,3,30.3373,1.01124,45440
921,30,1,34.8193,1.16064,45443
921,30,2,30.2398,1.00799,45443
921,30,3,28.7167,0.957223,45443
922,30,1,30.6712,1.02237,45451
922,30,2,32.7472,1.09157,45451
922,30,3,30.9422,1.03141,45451
923,30,1,27.4411,0.914704,45466
923,30,2,47.9077,1.59692,45466
923,30,3,34.6462,1.15487,45466
924,30,1,35.2405,1.17468,45490
924,30,2,36.6091,1.2203,45490
924,30,3,33.9109,1.13036,45490
925,30,1,28.9239,0.96413,45525
925,30,2,45.1738,1.50579,45525
925,30,3,35.7188,1.19063,45525
926,30,1,30.829,1.02763,45573
926,30,2,31.269,1.0423,45573
926,30,3,34.1156,1.13719,45573
927,30,1,33.0372,1.10124,45636
927,30,2,32.5349,1.0845,45636
927,30,3,33.0852,1.10284,45636
928,30,1,31.4547,1.04849,45716
928,30,2,32.1514,1.07171,45716
928,30,3,31.097,1.03657,45716
929,30,1,31.7816,1.05939,45815
929,30,2,32.3555,1.07852,45815
929,30,3,30.7105,1.02368,45815
930,30,1,28.62,0.954001,45935
930,30,2,32.2909,1.07636,45935
930,30,3,30.2046,1.00682,45935
931,30,1,31.0386,1.03462,45948
931,30,2,31.8104,1.06035,45948
931,30,3,28.9477,0.964923,45948
932,30,1,28.7135,0.957116,45976
932,30,2,27.6501,0.921669,45976
932,30,3,30.8238,1.02746,45976
933,30,1,29.5665,0.98555,46021
933,30,2,31.3396,1.04465,46021
933,30,3,30.4458,1.01486,46021
934,30,1,30.1889,1.0063,46085
934,30,2,44.1559,1.47186,46085
934,30,3,39.8443,1.32814,46085
935,30,1,36.4554,1.21518,46170
935,30,2,32.4094,1.08031,46170
935,30,3,34.6265,1.15422,46170
936,30,1,36.0833,1.20278,46176
936,30,2,38.2035,1.27345,46176
936,30,3,31.6348,1.05449,46176
937,30,1,30.3601,1.012,46190
937,30,2,38.9122,1.29707,46190
937,30,3,30.8332,1.02777,46190
938,30,1,28.3922,0.946407,46214
938,30,2,31.0642,1.03547,46214
938,30,3,29.8665,0.99555,46214
939,30,1,29.6062,0.986873,46250
939,30,2,30.4439,1.0148,46250
939,30,3,30.7491,1.02497,46250
940,30,1,31.2262,1.04087,46300
940,30,2,30.9568,1.03189,46300
940,30,3,33.0389,1.1013,46300
941,30,1,29.1296,0.970988,46306
941,30,2,29.0315,0.967717,46306
941,30,3,30.3309,1.01103,46306
942,30,1,30.7502,1.02501,46320
942,30,2,30.8249,1.0275,46320
942,30,3,35.6121,1.18707,46320
943,30,1,39.5518,1.31839,46344
943,30,2,35.2709,1.1757,46344
943,30,3,34.4989,1.14996,46344
944,30,1,30.469,1.01563,46380
944,30,2,29.9876,0.999586,46380
944,30,3,31.7238,1.05746,46380
945,30,1,42.0334,1.40111,46430
945,30,2,46.6659,1.55553,46430
945,30,3,40.6605,1.35535,46430
946,30,1,36.2555,1.20852,46496
