n,naive_avg_ms,cache_opt_avg_ms,time_ratio
221,0.03215886666666667,0.0192378,1.6716499114590373
222,0.0390647,0.020169366666666667,1.9368332504243233
223,0.0366588,0.020087333333333336,1.8249709601407187
224,0.036117833333333335,0.020588566666666665,1.7542665265673345
225,0.032152466666666664,0.021654366666666664,1.4848029111911223
226,0.0350883,0.02100183333333333,1.6707255715770848
227,0.0427015,0.0206192,2.0709581361061535
228,0.032769766666666665,0.020160666666666664,1.6254307066565261
229,0.03259853333333333,0.021258333333333334,1.5334472755782045
230,0.03155263333333334,0.022342866666666666,1.412201657203045
231,0.03394986666666667,0.0216223,1.5701320704396233
232,0.0325483,0.021353233333333332,1.5242796953466846
233,0.037992000000000005,0.026541,1.4314456878037756
234,0.038212166666666665,0.02196796666666667,1.739449410429428
235,0.0417015,0.02431383333333333,1.7151347312572407
236,0.0388286,0.022349933333333332,1.7373027212609136
237,0.034057,0.022534233333333334,1.5113449610740397
238,0.03763806666666667,0.0257353,1.462507399045928
239,0.0446686,0.023154366666666665,1.9291652690421248
240,0.0364831,0.022179166666666666,1.6449265451812887
241,0.0383006,0.02240853333333333,1.7091970915841586
242,0.04180193333333334,0.026225366666666666,1.5939503864578954
243,0.0424353,0.026125899999999997,1.624261747920646
244,0.05034366666666667,0.02380916666666667,2.114465716985755
245,0.0436071,0.0258641,1.6860087921095264
246,0.0387809,0.024905033333333337,1.557151097970825
247,0.04075106666666667,0.025266433333333334,1.6128539445614933
248,0.04415756666666667,0.023613466666666666,1.8700162619070475
249,0.0414013,0.031740833333333336,1.3043545380556065
250,0.044356066666666666,0.0244639,1.813123282333016
251,0.043147333333333336,0.026236533333333336,1.644551617591755
252,0.047650599999999994,0.024527233333333332,1.9427629424163888
253,0.04479283333333334,0.032864533333333334,1.3629535791369827
254,0.06448703333333333,0.0300615,2.1451701789110103
255,0.07131546666666667,0.03850836666666667,1.8519473257326764
256,0.0436725,0.025558633333333334,1.7087181239476812
257,0.04222153333333334,0.028350966666666668,1.4892449287443463
258,0.04443803333333333,0.0257744,1.7241151426738675
259,0.0479728,0.02284673333333333,2.099766268554805
260,0.04810216666666667,0.024242866666666668,1.9841781637485116
261,0.05997243333333333,0.03296406666666666,1.8193275101575255
